track_id,valid_flying_track,confirmed,active_at_end,lifetime_frames,first_frame,last_frame,frame_span,start_cx,start_cy,end_cx,end_cy,path_length_px,net_displacement_px,mean_speed_px_frame,max_step_speed_px_frame,directionality
410,1,1,0,4,686,692,6,1013.65,525.0,957.846,533.0,64.782,56.374,10.797,30.052,0.8702
461,1,1,0,4,785,791,6,1067.8,557.4,1013.333,525.333,83.171,63.205,13.862,34.354,0.7599
462,1,1,0,4,789,795,6,673.519,643.556,776.0,620.412,105.175,105.062,17.529,29.156,0.9989
481,1,1,0,4,832,836,4,1072.742,596.646,886.39,609.197,186.811,186.774,46.703,61.934,0.9998
483,1,1,0,4,836,849,13,944.5,329.5,1003.8,330.4,78.044,59.307,6.003,9.913,0.7599
494,1,1,1,4,875,885,10,956.824,320.059,1010.0,324.714,60.592,53.38,6.059,25.753,0.881
496,1,1,1,4,879,884,5,999.8,503.4,967.118,527.706,47.532,40.73,9.506,37.562,0.8569
4,1,1,0,3,0,4,4,717.375,452.536,681.475,454.542,35.983,35.956,8.996,11.407,0.9992
44,1,1,0,3,48,54,6,1005.8,525.8,953.472,527.361,57.075,52.351,9.512,12.013,0.9172
47,1,1,0,3,56,64,8,941.062,321.75,992.923,320.885,53.099,51.868,6.637,17.27,0.9768
70,1,1,0,3,87,90,3,1004.333,321.333,942.0,320.897,62.436,62.335,20.812,61.842,0.9984
88,1,1,0,3,104,116,12,955.864,319.182,995.0,319.286,62.139,39.137,5.178,7.207,0.6298
121,1,1,0,3,150,156,6,957.4,536.8,889.067,548.867,69.448,69.391,11.575,15.22,0.9992
153,1,1,0,3,207,217,10,767.611,501.056,695.333,509.333,72.78,72.75,7.278,8.133,0.9996
167,1,1,0,3,233,236,3,504.766,227.579,674.42,247.783,171.081,170.853,57.027,95.118,0.9987
218,1,1,0,3,329,341,12,959.333,538.333,1017.429,526.286,68.445,59.331,5.704,9.184,0.8668
220,1,1,0,3,335,344,9,822.267,484.033,871.727,476.273,50.274,50.066,5.586,7.329,0.9959
342,1,1,0,3,556,564,8,1014.333,529.333,957.909,538.364,61.118,57.142,7.64,29.559,0.935
361,1,1,0,3,578,582,4,0.4,905.8,201.863,878.669,203.312,203.281,50.828,60.221,0.9998
456,1,1,0,3,777,781,4,1009.76,524.48,1071.4,544.8,65.261,64.903,16.315,29.843,0.9945
458,1,1,0,3,777,781,4,503.095,710.714,563.083,677.083,69.63,68.772,17.407,21.85,0.9877
492,1,1,0,3,868,875,7,954.773,616.091,1006.438,322.875,297.793,297.733,42.542,43.263,0.9998
37,1,1,0,2,39,41,2,1004.75,525.375,962.455,525.182,42.296,42.296,21.148,21.148,1.0
58,1,1,0,2,72,76,4,763.333,611.333,807.605,610.375,44.282,44.282,11.071,11.071,1.0
136,1,1,0,2,177,179,2,991.85,437.95,965.038,437.423,26.817,26.817,13.408,13.408,1.0
149,1,1,0,2,199,201,2,871.188,426.0,877.333,475.333,49.715,49.715,24.857,24.857,1.0
199,1,1,0,2,307,308,1,966.429,493.286,966.286,534.429,41.143,41.143,41.143,41.143,1.0
225,1,1,0,2,339,341,2,952.8,333.4,997.75,330.917,45.019,45.019,22.509,22.509,1.0
272,1,1,0,2,423,427,4,142.788,769.364,217.056,758.282,75.091,75.091,18.773,18.773,1.0
292,1,1,0,2,454,455,1,958.556,325.667,1006.333,326.333,47.782,47.782,47.782,47.782,1.0
294,1,1,0,2,457,459,2,956.333,333.333,1009.974,328.41,53.866,53.866,26.933,26.933,1.0
317,1,1,0,2,504,506,2,1038.273,516.5,961.708,539.875,80.053,80.053,40.027,40.027,1.0
318,1,1,0,2,506,508,2,1101.043,567.565,1056.267,512.667,70.844,70.844,35.422,35.422,1.0
350,1,1,0,2,566,568,2,1011.946,533.429,961.333,545.333,51.994,51.994,25.997,25.997,1.0
385,1,1,0,2,625,628,3,972.222,610.889,957.143,535.571,76.812,76.812,25.604,25.604,1.0
423,1,1,0,2,726,728,2,1004.8,323.4,946.556,316.222,58.685,58.685,29.343,29.343,1.0
231,0,1,0,62,347,520,173,998.286,331.429,995.85,332.5,387.572,2.661,2.24,28.435,0.0069
329,0,1,0,47,534,666,132,999.489,333.133,997.422,321.667,329.187,11.651,2.494,30.685,0.0354
94,0,1,0,41,111,211,100,957.353,521.941,967.471,525.0,141.239,10.57,1.412,9.706,0.0748
252,0,1,0,39,392,484,92,991.333,330.333,1006.5,326.0,76.85,15.774,0.835,3.841,0.2053
365,0,1,0,38,590,658,68,18.549,576.555,3.143,690.714,1329.83,115.194,19.556,46.912,0.0866
29,0,1,0,30,25,90,65,974.655,512.483,1006.286,515.429,224.859,31.767,3.459,45.029,0.1413
157,0,1,0,29,221,308,87,1000.143,321.095,1002.286,333.429,81.625,12.518,0.938,2.917,0.1534
327,0,1,0,28,534,614,80,941.364,329.273,954.125,332.625,88.061,13.194,1.101,3.801,0.1498
232,0,1,0,27,355,407,52,662.562,471.375,659.633,491.837,207.72,20.67,3.995,9.884,0.0995
269,0,1,0,27,419,484,65,939.833,323.0,958.814,331.286,61.638,20.711,0.948,2.84,0.336
262,0,1,0,25,409,474,65,940.148,321.63,952.333,334.333,72.019,17.603,1.108,7.303,0.2444
180,0,1,0,23,247,324,77,951.4,317.8,957.333,324.333,70.028,8.825,0.909,3.306,0.126
416,0,1,0,23,706,752,46,950.8,318.4,949.895,331.737,83.776,13.368,1.821,5.258,0.1596
221,0,1,0,22,335,389,54,965.8,525.4,951.333,523.333,70.757,14.614,1.31,5.219,0.2065
382,0,1,0,20,623,680,57,959.625,327.25,960.909,322.773,99.186,4.658,1.74,3.975,0.047
45,0,1,0,19,54,99,45,1004.0,523.25,1008.333,522.333,51.49,4.429,1.144,2.783,0.086
135,0,1,0,18,171,209,38,1005.158,502.474,1015.333,520.333,102.179,20.555,2.689,17.579,0.2012
155,0,1,0,18,209,245,36,956.533,525.667,968.591,531.0,185.801,13.184,5.161,39.93,0.071
230,0,1,0,18,347,395,48,945.4,329.8,940.857,320.19,76.209,10.629,1.588,11.38,0.1395
352,0,1,0,18,572,614,42,998.217,333.022,1007.385,326.885,36.246,11.032,0.863,3.228,0.3044
14,0,1,0,17,1,46,45,994.583,317.667,992.417,322.792,32.32,5.564,0.718,2.846,0.1722
98,0,1,0,17,116,150,34,1013.857,520.786,1009.333,518.333,44.387,5.146,1.305,5.285,0.1159
229,0,1,0,17,347,392,45,997.333,327.333,997.353,330.0,44.043,2.667,0.979,2.531,0.0605
360,0,1,0,17,578,619,41,957.778,537.111,968.3,531.833,140.416,11.772,3.425,26.452,0.0838
148,0,1,0,16,195,233,38,960.267,523.467,966.286,527.429,261.515,7.206,6.882,37.332,0.0276
383,0,1,0,16,623,666,43,948.321,333.107,945.807,319.86,61.211,13.484,1.424,2.797,0.2203
421,0,1,0,16,724,768,44,941.667,325.417,942.231,329.538,61.809,4.16,1.405,4.139,0.0673
465,0,1,0,16,804,853,49,959.478,323.304,954.769,330.615,50.671,8.696,1.034,4.87,0.1716
75,0,1,0,15,89,131,42,962.333,525.333,954.333,521.333,291.607,8.944,6.943,22.04,0.0307
209,0,1,0,15,317,355,38,966.333,532.333,965.25,534.875,34.089,2.763,0.897,1.674,0.0811
377,0,1,0,14,614,652,38,998.267,330.067,1004.875,324.875,45.935,8.404,1.209,3.418,0.183
446,0,1,0,14,764,791,27,956.789,536.474,965.333,523.333,43.826,15.674,1.623,7.333,0.3576
447,0,1,0,14,768,813,45,995.0,327.0,1006.25,328.0,46.952,11.294,1.043,4.467,0.2406
1,0,1,0,13,0,37,37,945.395,318.541,940.824,321.382,58.626,5.382,1.584,5.108,0.0918
226,0,1,0,13,339,381,42,956.333,332.333,942.846,321.462,143.7,17.323,3.421,20.316,0.1206
406,0,1,0,13,680,706,26,956.333,317.333,957.05,321.15,29.289,3.883,1.127,2.712,0.1326
23,0,1,0,12,9,46,37,994.56,318.6,1002.556,320.667,26.718,8.258,0.722,2.407,0.3091
408,0,1,0,12,680,706,26,959.333,524.333,963.8,521.4,49.821,5.344,1.916,5.671,0.1073
476,0,1,0,12,823,849,26,1007.286,328.429,1008.833,326.583,32.529,2.408,1.251,5.003,0.074
36,0,1,0,11,39,65,26,1006.875,520.875,1007.68,518.64,15.983,2.376,0.615,1.805,0.1486
151,0,1,0,11,205,229,24,683.632,461.789,663.688,472.688,27.826,22.727,1.159,3.06,0.8168
200,0,1,0,11,307,327,20,1010.294,535.706,1012.8,526.4,154.632,9.637,7.732,18.362,0.0623
280,0,1,0,11,439,459,20,957.8,544.4,964.286,548.429,28.934,7.635,1.447,4.932,0.2639
325,0,1,0,11,528,552,24,926.4,468.8,930.812,465.688,158.981,5.4,6.624,12.851,0.034
315,0,1,0,10,504,526,22,1000.25,330.458,998.6,332.7,23.035,2.783,1.047,3.101,0.1208
334,0,1,0,10,542,562,20,1004.333,330.333,996.8,329.8,24.911,7.552,1.246,5.763,0.3032
478,0,1,0,10,825,845,20,960.333,524.333,957.077,527.769,31.446,4.734,1.572,4.637,0.1505
489,0,1,0,10,859,881,22,966.595,531.514,963.333,537.333,122.812,6.671,5.582,24.353,0.0543
2,0,1,0,9,0,26,26,997.486,319.924,1001.75,319.5,144.815,4.285,5.57,18.641,0.0296
169,0,1,0,9,235,261,26,1006.8,325.4,1001.5,330.206,27.78,7.154,1.068,4.327,0.2575
425,0,1,0,9,730,753,23,1010.333,521.333,1007.13,526.957,105.932,6.471,4.606,45.788,0.0611
448,0,1,0,9,768,791,23,1004.3,327.5,1007.5,323.333,23.157,5.254,1.007,2.717,0.2269
449,0,1,0,9,768,793,25,950.875,331.75,946.333,319.333,28.892,13.221,1.156,7.416,0.4576
142,0,1,0,8,187,209,22,997.333,322.333,995.633,323.3,8.222,1.956,0.374,1.37,0.2378
183,0,1,0,8,253,278,25,998.083,322.667,996.4,327.8,18.8,5.402,0.752,1.667,0.2874
322,0,1,0,8,516,534,18,943.0,324.0,949.792,333.979,24.882,12.071,1.382,3.64,0.4851
429,0,1,0,8,743,758,15,996.317,329.159,995.471,324.412,28.668,4.822,1.911,4.281,0.1682
493,0,1,1,8,871,889,18,1005.167,329.917,1008.444,325.259,17.303,5.695,0.961,1.882,0.3291
27,0,1,0,7,22,46,24,941.727,325.727,953.333,318.333,20.805,13.761,0.867,2.134,0.6614
235,0,1,0,7,355,369,14,955.5,532.042,960.333,535.333,21.082,5.848,1.506,2.597,0.2774
455,0,1,0,7,777,795,18,943.0,328.714,959.267,323.667,31.466,17.032,1.748,7.679,0.5413
475,0,1,0,7,821,836,15,955.543,318.457,946.333,320.333,97.793,9.399,6.52,51.352,0.0961
15,0,1,0,6,1,13,12,1003.111,318.556,1002.833,318.25,12.032,0.413,1.003,1.44,0.0343
69,0,1,0,6,87,104,17,993.556,322.0,1005.136,321.227,92.245,11.607,5.426,19.752,0.1258
104,0,1,0,6,125,141,16,1005.062,321.5,995.9,321.3,35.594,9.165,2.225,10.221,0.2575
144,0,1,0,6,193,209,16,947.4,317.8,944.276,321.207,8.754,4.622,0.547,1.644,0.528
145,0,1,0,6,193,209,16,959.7,321.3,956.043,320.174,23.804,3.826,1.488,3.55,0.1607
201,0,1,0,6,308,331,23,996.5,330.273,1003.794,332.265,21.183,7.561,0.921,5.319,0.357
399,0,1,0,6,664,680,16,957.25,322.875,959.333,318.333,31.984,4.997,1.999,3.451,0.1562
417,0,1,0,6,706,720,14,944.2,328.0,944.341,318.878,131.956,9.123,9.425,61.625,0.0691
491,0,1,0,6,861,871,10,1005.857,323.929,1003.8,321.4,115.077,3.26,11.508,44.365,0.0283
185,0,1,0,5,260,272,12,967.333,533.333,956.75,526.375,28.036,12.666,2.336,11.175,0.4518
223,0,1,0,5,339,349,10,1008.727,328.727,1003.188,333.0,11.634,6.996,1.163,2.885,0.6014
323,0,1,0,5,518,528,10,1007.667,534.958,1006.8,534.4,6.229,1.031,0.623,1.067,0.1655
436,0,1,0,5,747,758,11,941.333,325.333,944.636,331.121,25.023,6.664,2.275,5.405,0.2663
101,0,1,0,4,125,140,15,942.974,320.615,943.333,324.333,9.479,3.735,0.632,0.713,0.3941
118,0,1,0,4,150,159,9,958.8,521.8,957.875,526.875,18.555,5.159,2.062,2.861,0.278
156,0,1,0,4,221,235,14,950.139,318.306,951.483,317.379,13.183,1.632,0.942,3.483,0.1238
158,0,1,0,4,221,229,8,996.286,326.429,996.333,325.333,80.133,1.096,10.017,19.306,0.0137
184,0,1,0,4,260,267,7,1100.333,478.333,1113.8,480.4,14.062,13.624,2.009,4.04,0.9689
224,0,1,0,4,339,349,10,944.842,331.737,958.8,328.5,16.479,14.328,1.648,5.838,0.8695
266,0,1,0,4,409,415,6,950.5,541.8,949.333,533.333,11.225,8.547,1.871,4.537,0.7614
300,0,1,0,4,474,484,10,949.4,332.8,947.875,332.25,2.979,1.621,0.298,0.907,0.5443
321,0,1,0,4,512,518,6,1007.625,527.75,1006.088,525.206,6.91,2.972,1.152,1.444,0.4301
405,0,1,0,4,680,692,12,950.44,315.64,944.8,328.4,118.005,13.951,9.834,29.039,0.1182
422,0,1,0,4,724,730,6,962.163,521.98,954.421,524.421,13.335,8.118,2.222,2.706,0.6088
438,0,1,0,4,748,756,8,1095.333,490.333,1084.333,505.333,18.708,18.601,2.338,3.606,0.9943
7,0,1,0,3,0,6,6,1007.763,518.355,1009.667,514.667,4.151,4.151,0.692,1.55,0.9999
16,0,1,0,3,1,6,5,1009.333,520.333,1004.455,518.364,5.515,5.261,1.103,1.603,0.954
17,0,1,0,3,1,6,5,955.214,532.786,957.333,519.333,13.829,13.618,2.766,2.859,0.9847
79,0,1,0,3,94,98,4,1006.444,521.528,1006.25,523.0,3.372,1.485,0.843,0.928,0.4405
87,0,1,0,3,104,116,12,943.763,319.395,943.227,319.136,7.424,0.595,0.619,0.734,0.0801
89,0,1,0,3,104,116,12,994.579,321.842,1006.333,321.333,13.683,11.765,1.14,1.221,0.8599
114,0,1,0,3,140,145,5,943.818,318.273,944.714,317.286,1.455,1.333,0.291,0.357,0.916
210,0,1,0,3,319,331,12,945.067,332.2,951.271,333.083,7.692,6.267,0.641,1.372,0.8147
432,0,1,0,3,744,746,2,717.789,2.684,710.425,5.825,8.021,8.006,4.01,6.146,0.9982
50,0,1,0,2,59,64,5,1002.714,320.714,1002.333,319.889,0.909,0.909,0.182,0.182,1.0
54,0,1,0,2,64,70,6,940.95,321.575,941.25,317.667,3.92,3.92,0.653,0.653,1.0
83,0,1,0,2,98,99,1,971.875,432.875,967.5,432.8,4.376,4.376,4.376,4.376,1.0
84,0,1,0,2,98,99,1,974.364,462.909,968.667,462.267,5.733,5.733,5.733,5.733,1.0
99,0,1,0,2,118,119,1,1133.88,528.6,1124.231,526.308,9.918,9.918,9.918,9.918,1.0
103,0,1,0,2,125,129,4,954.714,318.0,956.667,320.667,3.305,3.305,0.826,0.826,1.0
105,0,1,0,2,125,129,4,994.227,323.0,1005.048,322.0,10.866,10.866,2.717,2.717,1.0
123,0,1,0,2,154,156,2,948.286,316.19,945.8,317.7,2.908,2.908,1.454,1.454,1.0
132,0,1,0,2,164,168,4,1007.905,323.095,1007.333,325.333,2.31,2.31,0.577,0.577,1.0
147,0,1,0,2,195,197,2,692.242,485.394,684.333,482.333,8.481,8.481,4.24,4.24,1.0
179,0,1,0,2,244,245,1,1057.8,472.4,1063.0,473.714,5.364,5.364,5.364,5.364,1.0
195,0,1,0,2,293,296,3,1134.8,484.4,1135.4,486.8,2.474,2.474,0.825,0.825,1.0
234,0,1,0,2,355,357,2,1006.316,529.0,1005.273,527.455,1.865,1.865,0.932,0.932,1.0
263,0,1,0,2,409,411,2,936.333,328.333,948.333,332.333,12.649,12.649,6.325,6.325,1.0
310,0,1,0,2,490,492,2,696.333,488.333,694.357,488.786,2.027,2.027,1.014,1.014,1.0
370,0,1,0,2,598,600,2,945.286,331.929,944.4,332.3,0.96,0.96,0.48,0.48,1.0
400,0,1,0,2,666,668,2,1015.667,522.333,1016.158,520.737,1.67,1.67,0.835,0.835,1.0
402,0,1,0,2,672,676,4,710.364,497.909,725.727,495.727,15.518,15.518,3.879,3.879,1.0
427,0,1,0,2,730,733,3,962.833,527.333,961.14,520.491,7.048,7.048,2.349,2.349,1.0
431,0,1,0,2,744,746,2,706.556,2.556,708.333,0.333,2.846,2.846,1.423,1.423,1.0
452,0,1,0,2,775,777,2,1120.093,486.512,1101.0,485.459,19.122,19.122,9.561,9.561,1.0
468,0,1,0,2,804,807,3,1048.333,612.333,1042.333,612.333,6.0,6.0,2.0,2.0,1.0
473,0,1,0,2,815,817,2,997.185,629.185,986.882,635.412,12.038,12.038,6.019,6.019,1.0
9,0,1,0,1,0,0,0,1124.0,521.879,1124.0,521.879,0.0,0.0,0.0,0.0,0.0
11,0,1,0,1,0,0,0,538.394,602.523,538.394,602.523,0.0,0.0,0.0,0.0,0.0
13,0,1,0,1,0,0,0,842.267,643.25,842.267,643.25,0.0,0.0,0.0,0.0,0.0
25,0,1,0,1,11,11,0,1298.0,763.859,1298.0,763.859,0.0,0.0,0.0,0.0,0.0
28,0,1,0,1,22,22,0,1259.152,805.303,1259.152,805.303,0.0,0.0,0.0,0.0,0.0
38,0,1,0,1,41,41,0,1070.9,658.15,1070.9,658.15,0.0,0.0,0.0,0.0,0.0
39,0,1,0,1,41,41,0,179.295,780.477,179.295,780.477,0.0,0.0,0.0,0.0,0.0
41,0,1,0,1,46,46,0,940.536,323.357,940.536,323.357,0.0,0.0,0.0,0.0,0.0
49,0,1,0,1,56,56,0,842.267,621.2,842.267,621.2,0.0,0.0,0.0,0.0,0.0
59,0,1,0,1,76,76,0,817.4,728.8,817.4,728.8,0.0,0.0,0.0,0.0,0.0
60,0,1,0,1,79,79,0,941.091,319.818,941.091,319.818,0.0,0.0,0.0,0.0,0.0
61,0,1,0,1,79,79,0,1003.0,320.357,1003.0,320.357,0.0,0.0,0.0,0.0,0.0
62,0,1,0,1,79,79,0,993.0,322.625,993.0,322.625,0.0,0.0,0.0,0.0,0.0
67,0,1,0,1,82,82,0,762.4,589.4,762.4,589.4,0.0,0.0,0.0,0.0,0.0
68,0,1,0,1,82,82,0,486.792,935.708,486.792,935.708,0.0,0.0,0.0,0.0,0.0
71,0,1,0,1,87,87,0,575.4,580.8,575.4,580.8,0.0,0.0,0.0,0.0,0.0
73,0,1,0,1,87,87,0,332.713,928.86,332.713,928.86,0.0,0.0,0.0,0.0,0.0
77,0,1,0,1,94,94,0,943.929,316.286,943.929,316.286,0.0,0.0,0.0,0.0,0.0
93,0,1,0,1,110,110,0,958.433,868.031,958.433,868.031,0.0,0.0,0.0,0.0,0.0
95,0,1,0,1,111,111,0,1120.329,867.952,1120.329,867.952,0.0,0.0,0.0,0.0,0.0
96,0,1,0,1,111,111,0,1058.762,871.476,1058.762,871.476,0.0,0.0,0.0,0.0,0.0
97,0,1,0,1,114,114,0,1402.642,849.359,1402.642,849.359,0.0,0.0,0.0,0.0,0.0
102,0,1,0,1,125,125,0,949.111,315.611,949.111,315.611,0.0,0.0,0.0,0.0,0.0
113,0,1,0,1,140,140,0,950.417,316.25,950.417,316.25,0.0,0.0,0.0,0.0,0.0
125,0,1,0,1,154,154,0,958.111,323.111,958.111,323.111,0.0,0.0,0.0,0.0,0.0
130,0,1,0,1,164,164,0,946.917,318.25,946.917,318.25,0.0,0.0,0.0,0.0,0.0
131,0,1,0,1,164,164,0,958.372,321.07,958.372,321.07,0.0,0.0,0.0,0.0,0.0
154,0,1,0,1,207,207,0,172.943,685.571,172.943,685.571,0.0,0.0,0.0,0.0,0.0
160,0,1,0,1,225,225,0,29.356,174.456,29.356,174.456,0.0,0.0,0.0,0.0,0.0
163,0,1,0,1,225,225,0,1136.765,573.824,1136.765,573.824,0.0,0.0,0.0,0.0,0.0
164,0,1,0,1,227,227,0,131.148,175.58,131.148,175.58,0.0,0.0,0.0,0.0,0.0
165,0,1,0,1,229,229,0,316.851,196.596,316.851,196.596,0.0,0.0,0.0,0.0,0.0
166,0,1,0,1,231,231,0,412.075,208.567,412.075,208.567,0.0,0.0,0.0,0.0,0.0
187,0,1,0,1,264,264,0,1013.333,532.833,1013.333,532.833,0.0,0.0,0.0,0.0,0.0
191,0,1,0,1,282,282,0,1134.2,478.0,1134.2,478.0,0.0,0.0,0.0,0.0,0.0
192,0,1,0,1,291,291,0,958.333,325.333,958.333,325.333,0.0,0.0,0.0,0.0,0.0
208,0,1,0,1,315,315,0,147.732,697.803,147.732,697.803,0.0,0.0,0.0,0.0,0.0
211,0,1,0,1,319,319,0,998.0,331.867,998.0,331.867,0.0,0.0,0.0,0.0,0.0
245,0,1,0,1,381,381,0,747.333,476.333,747.333,476.333,0.0,0.0,0.0,0.0,0.0
250,0,1,0,1,386,386,0,1422.276,830.91,1422.276,830.91,0.0,0.0,0.0,0.0,0.0
251,0,1,0,1,389,389,0,1265.811,833.236,1265.811,833.236,0.0,0.0,0.0,0.0,0.0
253,0,1,0,1,392,392,0,1103.667,536.077,1103.667,536.077,0.0,0.0,0.0,0.0,0.0
267,0,1,0,1,415,415,0,889.538,732.0,889.538,732.0,0.0,0.0,0.0,0.0,0.0
270,0,1,0,1,421,421,0,781.333,815.333,781.333,815.333,0.0,0.0,0.0,0.0,0.0
274,0,1,0,1,429,429,0,686.154,870.231,686.154,870.231,0.0,0.0,0.0,0.0,0.0
277,0,1,0,1,435,435,0,608.286,933.429,608.286,933.429,0.0,0.0,0.0,0.0,0.0
281,0,1,0,1,443,443,0,509.621,438.034,509.621,438.034,0.0,0.0,0.0,0.0,0.0
282,0,1,0,1,443,443,0,593.0,535.075,593.0,535.075,0.0,0.0,0.0,0.0,0.0
283,0,1,0,1,445,445,0,1002.5,333.5,1002.5,333.5,0.0,0.0,0.0,0.0,0.0
286,0,1,0,1,445,445,0,421.0,856.893,421.0,856.893,0.0,0.0,0.0,0.0,0.0
291,0,1,0,1,451,451,0,968.5,536.0,968.5,536.0,0.0,0.0,0.0,0.0,0.0
299,0,1,0,1,474,474,0,1005.333,326.333,1005.333,326.333,0.0,0.0,0.0,0.0,0.0
305,0,1,0,1,484,484,0,957.8,323.4,957.8,323.4,0.0,0.0,0.0,0.0,0.0
306,0,1,0,1,484,484,0,1023.667,652.767,1023.667,652.767,0.0,0.0,0.0,0.0,0.0
309,0,1,0,1,488,488,0,897.333,607.333,897.333,607.333,0.0,0.0,0.0,0.0,0.0
313,0,1,0,1,504,504,0,1007.4,325.8,1007.4,325.8,0.0,0.0,0.0,0.0,0.0
328,0,1,0,1,534,534,0,993.714,327.786,993.714,327.786,0.0,0.0,0.0,0.0,0.0
330,0,1,0,1,536,536,0,1169.167,598.574,1169.167,598.574,0.0,0.0,0.0,0.0,0.0
332,0,1,0,1,536,536,0,1183.333,599.333,1183.333,599.333,0.0,0.0,0.0,0.0,0.0
333,0,1,0,1,536,536,0,116.2,727.22,116.2,727.22,0.0,0.0,0.0,0.0,0.0
337,0,1,0,1,546,546,0,359.447,788.362,359.447,788.362,0.0,0.0,0.0,0.0,0.0
339,0,1,0,1,550,550,0,818.333,696.333,818.333,696.333,0.0,0.0,0.0,0.0,0.0
345,0,1,0,1,558,558,0,1359.941,731.221,1359.941,731.221,0.0,0.0,0.0,0.0,0.0
346,0,1,0,1,560,560,0,1274.286,476.429,1274.286,476.429,0.0,0.0,0.0,0.0,0.0
347,0,1,0,1,562,562,0,1254.2,748.85,1254.2,748.85,0.0,0.0,0.0,0.0,0.0
363,0,1,0,1,584,584,0,422.102,876.058,422.102,876.058,0.0,0.0,0.0,0.0,0.0
364,0,1,0,1,586,586,0,536.442,871.233,536.442,871.233,0.0,0.0,0.0,0.0,0.0
366,0,1,0,1,590,590,0,759.105,849.617,759.105,849.617,0.0,0.0,0.0,0.0,0.0
372,0,1,0,1,602,602,0,295.333,733.333,295.333,733.333,0.0,0.0,0.0,0.0,0.0
373,0,1,0,1,604,604,0,965.286,529.429,965.286,529.429,0.0,0.0,0.0,0.0,0.0
374,0,1,0,1,610,610,0,478.042,721.167,478.042,721.167,0.0,0.0,0.0,0.0,0.0
375,0,1,0,1,612,612,0,744.389,586.278,744.389,586.278,0.0,0.0,0.0,0.0,0.0
404,0,1,0,1,676,676,0,806.8,455.4,806.8,455.4,0.0,0.0,0.0,0.0,0.0
433,0,1,0,1,744,744,0,1387.472,746.54,1387.472,746.54,0.0,0.0,0.0,0.0,0.0
434,0,1,0,1,746,746,0,717.833,9.833,717.833,9.833,0.0,0.0,0.0,0.0,0.0
435,0,1,0,1,746,746,0,720.333,12.333,720.333,12.333,0.0,0.0,0.0,0.0,0.0
437,0,1,0,1,747,747,0,1280.642,744.157,1280.642,744.157,0.0,0.0,0.0,0.0,0.0
439,0,1,0,1,748,748,0,1186.145,743.458,1186.145,743.458,0.0,0.0,0.0,0.0,0.0
440,0,1,0,1,748,748,0,1194.682,906.045,1194.682,906.045,0.0,0.0,0.0,0.0,0.0
442,0,1,0,1,749,749,0,1095.941,737.86,1095.941,737.86,0.0,0.0,0.0,0.0,0.0
457,0,1,0,1,777,777,0,956.4,533.8,956.4,533.8,0.0,0.0,0.0,0.0,0.0
460,0,1,0,1,785,785,0,1097.8,487.4,1097.8,487.4,0.0,0.0,0.0,0.0,0.0
464,0,1,0,1,803,803,0,893.625,628.188,893.625,628.188,0.0,0.0,0.0,0.0,0.0
469,0,1,0,1,807,807,0,157.31,777.581,157.31,777.581,0.0,0.0,0.0,0.0,0.0
471,0,1,0,1,809,809,0,22.503,799.906,22.503,799.906,0.0,0.0,0.0,0.0,0.0
472,0,1,0,1,813,813,0,957.333,328.333,957.333,328.333,0.0,0.0,0.0,0.0,0.0
485,0,1,0,1,840,840,0,798.4,712.4,798.4,712.4,0.0,0.0,0.0,0.0,0.0
488,0,1,0,1,855,855,0,154.0,937.0,154.0,937.0,0.0,0.0,0.0,0.0,0.0
495,0,1,0,1,876,876,0,371.216,666.773,371.216,666.773,0.0,0.0,0.0,0.0,0.0
497,0,1,0,1,879,879,0,836.333,806.333,836.333,806.333,0.0,0.0,0.0,0.0,0.0
498,0,1,1,1,889,889,0,959.625,323.25,959.625,323.25,0.0,0.0,0.0,0.0,0.0
