frame,time_s,track_id,track_lifetime_frames,confirmed,valid_flying_track,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,area_px,score,mean_diff,max_diff,track_path_length_px,track_net_displacement_px,track_mean_speed_px_frame,track_max_step_speed_px_frame,track_directionality,track_frame_span
121,4.0333,72,98,1,1,823.679,561.714,819,559,11,7,56,1.0,40.339,83.0,802.483,251.458,7.43,52.343,0.3133,108
121,4.0333,107,60,1,1,820.607,500.18,814,496,14,9,89,1.0,76.169,185.0,299.327,221.591,4.605,26.79,0.7403,65
121,4.0333,109,33,1,1,1119.868,536.34,1116,533,9,8,53,1.0,45.925,98.0,195.134,95.516,5.42,19.482,0.4895,36
121,4.0333,116,44,1,1,660.0,470.5,660,469,1,4,4,0.2639,18.25,19.0,348.955,119.508,6.016,47.817,0.3425,58
121,4.0333,118,41,1,1,810.88,514.48,808,512,7,6,25,0.3889,22.52,28.0,139.245,71.664,3.315,19.432,0.5147,42
121,4.0333,122,46,1,1,972.587,506.683,967,504,13,6,63,1.0,39.238,77.0,459.912,252.721,8.844,38.777,0.5495,52
121,4.0333,124,43,1,1,767.13,729.922,762,726,12,10,77,0.8472,35.818,61.0,652.039,317.402,13.873,88.752,0.4868,47
121,4.0333,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
121,4.0333,127,34,1,1,897.357,429.821,894,428,8,5,28,0.8472,33.75,61.0,161.373,157.416,4.89,38.013,0.9755,33
121,4.0333,128,40,1,0,785.5,443.0,785,443,2,1,2,0.25,18.0,18.0,218.803,29.606,4.655,22.638,0.1353,47
121,4.0333,129,43,1,1,970.355,460.645,962,458,17,6,93,1.0,77.763,159.0,400.203,139.938,8.515,39.729,0.3497,47
121,4.0333,130,9,1,1,768.0,589.0,768,588,1,3,3,0.3472,23.333,25.0,89.253,89.079,11.157,35.82,0.998,8
121,4.0333,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
121,4.0333,133,29,1,1,795.85,443.15,792,442,10,3,20,0.2778,19.0,20.0,132.1,23.069,3.303,22.251,0.1746,40
121,4.0333,134,29,1,1,1129.1,526.6,1128,525,4,4,10,0.3333,19.8,24.0,281.358,173.759,7.404,60.286,0.6176,38
121,4.0333,135,24,1,0,934.5,320.0,934,319,2,3,6,0.2917,19.0,21.0,2.049,0.707,0.089,0.707,0.3451,23
121,4.0333,136,34,1,1,1103.852,373.519,1100,372,9,4,27,0.6528,30.519,47.0,238.478,235.514,6.445,24.234,0.9876,37
121,4.0333,137,32,1,1,898.5,457.0,897,457,4,1,4,0.3194,21.25,23.0,233.112,54.672,6.66,45.139,0.2345,35
121,4.0333,138,32,1,1,759.58,585.672,753,581,15,10,119,1.0,59.403,139.0,248.972,217.939,7.113,32.6,0.8754,35
122,4.0667,1,153,1,0,946.832,317.991,937,310,22,18,220,1.0,64.455,155.0,28.982,7.891,0.186,2.386,0.2723,156
122,4.0667,2,153,1,0,998.948,320.104,991,315,18,11,135,1.0,92.874,217.0,26.616,5.853,0.171,1.583,0.2199,156
122,4.0667,16,153,1,0,1008.939,519.667,1002,514,15,13,147,1.0,49.673,106.0,69.075,5.386,0.443,3.852,0.078,156
122,4.0667,36,142,1,0,671.729,455.357,665,451,16,11,70,0.3889,21.9,28.0,43.478,3.669,0.3,5.017,0.0844,145
122,4.0667,45,133,1,1,957.68,522.578,950,518,17,11,147,1.0,61.714,139.0,111.506,53.811,0.814,16.306,0.4826,137
122,4.0667,52,99,1,0,25.375,624.5,13,624,27,3,48,0.2917,19.354,21.0,197.769,4.459,1.902,45.218,0.0225,104
122,4.0667,58,117,1,1,1116.221,452.868,1112,449,10,9,68,1.0,65.912,155.0,991.927,161.096,7.935,53.197,0.1624,125
122,4.0667,65,100,1,0,782.5,443.0,782,443,2,1,2,0.25,18.0,18.0,273.234,24.1,2.507,56.379,0.0882,109
122,4.0667,72,98,1,1,823.679,561.714,819,559,11,7,56,1.0,40.125,82.0,802.483,251.458,7.43,52.343,0.3133,108
122,4.0667,107,60,1,1,820.534,500.182,814,496,13,9,88,1.0,76.83,185.0,299.327,221.591,4.605,26.79,0.7403,65
122,4.0667,109,33,1,1,1119.868,536.34,1116,533,9,8,53,1.0,45.755,98.0,195.134,95.516,5.42,19.482,0.4895,36
122,4.0667,116,44,1,1,660.0,470.5,660,469,1,4,4,0.2639,18.25,19.0,348.955,119.508,6.016,47.817,0.3425,58
122,4.0667,118,41,1,1,810.88,514.48,808,512,7,6,25,0.3889,22.48,28.0,139.245,71.664,3.315,19.432,0.5147,42
122,4.0667,122,46,1,1,972.587,506.683,967,504,13,6,63,1.0,39.238,77.0,459.912,252.721,8.844,38.777,0.5495,52
122,4.0667,124,43,1,1,767.13,729.922,762,726,12,10,77,0.8472,35.818,61.0,652.039,317.402,13.873,88.752,0.4868,47
122,4.0667,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
122,4.0667,127,34,1,1,897.357,429.821,894,428,8,5,28,0.8472,33.821,61.0,161.373,157.416,4.89,38.013,0.9755,33
122,4.0667,128,40,1,0,785.5,443.0,785,443,2,1,2,0.25,18.0,18.0,218.803,29.606,4.655,22.638,0.1353,47
122,4.0667,129,43,1,1,970.355,460.645,962,458,17,6,93,1.0,77.86,159.0,400.203,139.938,8.515,39.729,0.3497,47
122,4.0667,130,9,1,1,768.0,589.0,768,588,1,3,3,0.3472,23.333,25.0,89.253,89.079,11.157,35.82,0.998,8
122,4.0667,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
122,4.0667,133,29,1,1,796.438,443.438,792,443,10,2,16,0.2778,19.062,20.0,132.1,23.069,3.303,22.251,0.1746,40
122,4.0667,134,29,1,1,1129.111,526.444,1128,525,4,4,9,0.3333,20.0,24.0,281.358,173.759,7.404,60.286,0.6176,38
122,4.0667,135,24,1,0,934.5,320.0,934,319,2,3,6,0.2917,19.0,21.0,2.049,0.707,0.089,0.707,0.3451,23
122,4.0667,136,34,1,1,1103.852,373.519,1100,372,9,4,27,0.6528,30.741,47.0,238.478,235.514,6.445,24.234,0.9876,37
122,4.0667,137,32,1,1,898.5,457.0,897,457,4,1,4,0.3194,21.25,23.0,233.112,54.672,6.66,45.139,0.2345,35
122,4.0667,138,32,1,1,759.58,585.672,753,581,15,10,119,1.0,59.429,140.0,248.972,217.939,7.113,32.6,0.8754,35
123,4.1,1,153,1,0,946.832,317.991,937,310,22,18,220,1.0,64.455,155.0,28.982,7.891,0.186,2.386,0.2723,156
123,4.1,2,153,1,0,998.948,320.104,991,315,18,11,135,1.0,92.874,217.0,26.616,5.853,0.171,1.583,0.2199,156
123,4.1,16,153,1,0,1009.082,519.473,1002,514,15,13,146,1.0,51.13,113.0,69.075,5.386,0.443,3.852,0.078,156
123,4.1,36,142,1,0,671.729,455.357,665,451,16,11,70,0.3889,21.9,28.0,43.478,3.669,0.3,5.017,0.0844,145
123,4.1,45,133,1,1,957.591,522.309,950,517,16,12,149,1.0,60.678,156.0,111.506,53.811,0.814,16.306,0.4826,137
123,4.1,52,99,1,0,25.375,624.5,13,624,27,3,48,0.2917,19.354,21.0,197.769,4.459,1.902,45.218,0.0225,104
123,4.1,58,117,1,1,1114.047,459.0,1109,454,11,10,86,1.0,64.302,156.0,991.927,161.096,7.935,53.197,0.1624,125
123,4.1,65,100,1,0,782.5,443.0,782,443,2,1,2,0.25,18.0,18.0,273.234,24.1,2.507,56.379,0.0882,109
123,4.1,72,98,1,1,832.606,561.515,827,558,12,8,66,1.0,41.136,85.0,802.483,251.458,7.43,52.343,0.3133,108
123,4.1,107,60,1,1,829.62,503.011,823,499,14,9,92,1.0,77.902,197.0,299.327,221.591,4.605,26.79,0.7403,65
123,4.1,109,33,1,1,1117.614,532.316,1114,529,8,8,57,1.0,44.088,100.0,195.134,95.516,5.42,19.482,0.4895,36
123,4.1,114,53,1,1,810.933,475.833,808,474,7,5,30,1.0,51.967,94.0,290.959,91.4,4.849,41.961,0.3141,60
123,4.1,116,44,1,1,660.0,470.5,660,469,1,4,4,0.25,18.0,18.0,348.955,119.508,6.016,47.817,0.3425,58
123,4.1,118,41,1,1,812.024,513.024,808,510,8,7,41,1.0,50.585,113.0,139.245,71.664,3.315,19.432,0.5147,42
123,4.1,122,46,1,1,987.5,504.5,984,504,8,2,16,0.3333,20.875,24.0,459.912,252.721,8.844,38.777,0.5495,52
123,4.1,124,43,1,1,760.716,718.569,756,713,11,13,109,1.0,49.202,77.0,652.039,317.402,13.873,88.752,0.4868,47
123,4.1,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
123,4.1,127,34,1,1,891.324,429.892,888,428,9,5,37,1.0,43.27,91.0,161.373,157.416,4.89,38.013,0.9755,33
123,4.1,128,40,1,0,785.5,443.0,785,443,2,1,2,0.25,18.0,18.0,218.803,29.606,4.655,22.638,0.1353,47
123,4.1,129,43,1,1,990.273,459.5,985,458,12,4,44,0.9722,41.886,70.0,400.203,139.938,8.515,39.729,0.3497,47
123,4.1,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
123,4.1,133,29,1,1,796.438,443.438,792,443,10,2,16,0.2778,19.062,20.0,132.1,23.069,3.303,22.251,0.1746,40
123,4.1,134,29,1,1,1129.0,526.5,1129,526,1,2,2,0.25,18.0,18.0,281.358,173.759,7.404,60.286,0.6176,38
123,4.1,135,24,1,0,934.5,320.0,934,319,2,3,6,0.2917,19.0,21.0,2.049,0.707,0.089,0.707,0.3451,23
123,4.1,136,34,1,1,1092.14,377.105,1087,375,13,6,57,1.0,39.439,72.0,238.478,235.514,6.445,24.234,0.9876,37
123,4.1,137,32,1,1,891.812,457.188,889,456,7,3,16,0.5417,26.312,39.0,233.112,54.672,6.66,45.139,0.2345,35
123,4.1,138,32,1,1,752.856,583.932,746,579,14,11,132,1.0,80.871,199.0,248.972,217.939,7.113,32.6,0.8754,35
123,4.1,139,11,1,1,660.741,481.815,659,476,4,11,27,0.375,21.185,27.0,79.885,27.232,7.989,37.045,0.3409,10
124,4.1333,1,153,1,0,946.832,317.991,937,310,22,18,220,1.0,64.455,155.0,28.982,7.891,0.186,2.386,0.2723,156
124,4.1333,2,153,1,0,998.948,320.104,991,315,18,11,135,1.0,92.874,217.0,26.616,5.853,0.171,1.583,0.2199,156
124,4.1333,16,153,1,0,1009.082,519.473,1002,514,15,13,146,1.0,51.123,113.0,69.075,5.386,0.443,3.852,0.078,156
124,4.1333,36,142,1,0,671.729,455.357,665,451,16,11,70,0.3889,21.9,28.0,43.478,3.669,0.3,5.017,0.0844,145
124,4.1333,45,133,1,1,957.724,522.263,950,517,16,12,152,1.0,60.007,156.0,111.506,53.811,0.814,16.306,0.4826,137
124,4.1333,52,99,1,0,25.375,624.5,13,624,27,3,48,0.2917,19.354,21.0,197.769,4.459,1.902,45.218,0.0225,104
124,4.1333,58,117,1,1,1113.988,458.988,1109,454,11,10,85,1.0,64.906,156.0,991.927,161.096,7.935,53.197,0.1624,125
124,4.1333,65,100,1,0,782.5,443.0,782,443,2,1,2,0.25,18.0,18.0,273.234,24.1,2.507,56.379,0.0882,109
124,4.1333,72,98,1,1,832.606,561.515,827,558,12,8,66,1.0,41.152,85.0,802.483,251.458,7.43,52.343,0.3133,108
124,4.1333,107,60,1,1,829.62,503.011,823,499,14,9,92,1.0,77.913,197.0,299.327,221.591,4.605,26.79,0.7403,65
124,4.1333,109,33,1,1,1117.614,532.316,1114,529,8,8,57,1.0,44.018,100.0,195.134,95.516,5.42,19.482,0.4895,36
124,4.1333,114,53,1,1,810.933,475.833,808,474,7,5,30,1.0,52.067,95.0,290.959,91.4,4.849,41.961,0.3141,60
124,4.1333,116,44,1,1,660.0,470.5,660,469,1,4,4,0.25,18.0,18.0,348.955,119.508,6.016,47.817,0.3425,58
124,4.1333,118,41,1,1,812.024,513.024,808,510,8,7,41,1.0,50.585,113.0,139.245,71.664,3.315,19.432,0.5147,42
124,4.1333,122,46,1,1,987.5,504.5,984,504,8,2,16,0.3333,20.875,24.0,459.912,252.721,8.844,38.777,0.5495,52
124,4.1333,124,43,1,1,760.716,718.569,756,713,11,13,109,1.0,49.202,77.0,652.039,317.402,13.873,88.752,0.4868,47
124,4.1333,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
124,4.1333,127,34,1,1,891.194,429.889,888,428,8,5,36,1.0,44.056,91.0,161.373,157.416,4.89,38.013,0.9755,33
124,4.1333,128,40,1,0,785.5,443.0,785,443,2,1,2,0.25,18.0,18.0,218.803,29.606,4.655,22.638,0.1353,47
124,4.1333,129,43,1,1,990.273,459.5,985,458,12,4,44,0.9722,41.886,70.0,400.203,139.938,8.515,39.729,0.3497,47
124,4.1333,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
124,4.1333,133,29,1,1,796.438,443.438,792,443,10,2,16,0.2778,19.062,20.0,132.1,23.069,3.303,22.251,0.1746,40
124,4.1333,134,29,1,1,1129.0,526.5,1129,526,1,2,2,0.25,18.0,18.0,281.358,173.759,7.404,60.286,0.6176,38
124,4.1333,135,24,1,0,934.5,320.0,934,319,2,3,6,0.2917,19.0,21.0,2.049,0.707,0.089,0.707,0.3451,23
124,4.1333,136,34,1,1,1092.14,377.105,1087,375,13,6,57,1.0,39.439,72.0,238.478,235.514,6.445,24.234,0.9876,37
124,4.1333,137,32,1,1,891.812,457.188,889,456,7,3,16,0.5417,26.375,39.0,233.112,54.672,6.66,45.139,0.2345,35
124,4.1333,138,32,1,1,752.856,583.932,746,579,14,11,132,1.0,80.886,199.0,248.972,217.939,7.113,32.6,0.8754,35
124,4.1333,139,11,1,1,660.741,481.815,659,476,4,11,27,0.375,21.185,27.0,79.885,27.232,7.989,37.045,0.3409,10
125,4.1667,1,153,1,0,946.128,318.353,937,312,22,16,218,1.0,64.041,162.0,28.982,7.891,0.186,2.386,0.2723,156
125,4.1667,2,153,1,0,998.379,320.189,991,315,17,11,132,1.0,94.674,223.0,26.616,5.853,0.171,1.583,0.2199,156
125,4.1667,16,153,1,0,1009.041,519.503,1002,514,15,13,145,1.0,51.366,113.0,69.075,5.386,0.443,3.852,0.078,156
125,4.1667,36,142,1,0,669.819,458.674,661,451,20,15,144,1.0,44.389,173.0,43.478,3.669,0.3,5.017,0.0844,145
125,4.1667,45,133,1,1,956.559,522.066,950,517,16,13,136,1.0,62.324,156.0,111.506,53.811,0.814,16.306,0.4826,137
125,4.1667,52,99,1,0,25.375,624.5,13,624,27,3,48,0.2917,19.354,21.0,197.769,4.459,1.902,45.218,0.0225,104
125,4.1667,58,117,1,1,1108.608,465.459,1104,461,10,9,74,1.0,66.905,155.0,991.927,161.096,7.935,53.197,0.1624,125
125,4.1667,72,98,1,1,839.66,563.702,834,559,12,11,94,1.0,52.106,116.0,802.483,251.458,7.43,52.343,0.3133,108
125,4.1667,107,60,1,1,835.978,505.078,830,501,13,9,90,1.0,75.778,191.0,299.327,221.591,4.605,26.79,0.7403,65
125,4.1667,109,33,1,1,1112.375,530.768,1109,527,8,8,56,1.0,41.732,97.0,195.134,95.516,5.42,19.482,0.4895,36
125,4.1667,114,53,1,1,810.931,475.276,808,473,7,6,29,1.0,44.0,80.0,290.959,91.4,4.849,41.961,0.3141,60
125,4.1667,118,41,1,1,812.333,512.1,809,510,7,6,30,1.0,40.267,85.0,139.245,71.664,3.315,19.432,0.5147,42
125,4.1667,124,43,1,1,757.062,705.392,753,700,10,12,97,0.9722,43.01,70.0,652.039,317.402,13.873,88.752,0.4868,47
125,4.1667,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
125,4.1667,127,34,1,1,884.125,430.107,879,427,13,8,56,1.0,40.679,93.0,161.373,157.416,4.89,38.013,0.9755,33
125,4.1667,129,43,1,1,1006.377,458.019,1000,456,13,5,53,0.9028,37.566,65.0,400.203,139.938,8.515,39.729,0.3497,47
125,4.1667,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
125,4.1667,132,22,1,1,792.31,443.414,782,443,20,2,29,0.2778,19.034,20.0,189.005,153.859,6.75,59.37,0.814,28
125,4.1667,135,24,1,0,934.4,320.2,934,319,2,3,5,0.2917,19.4,21.0,2.049,0.707,0.089,0.707,0.3451,23
125,4.1667,136,34,1,1,1079.949,379.576,1075,377,12,6,59,1.0,54.797,124.0,238.478,235.514,6.445,24.234,0.9876,37
125,4.1667,137,32,1,1,885.37,456.926,882,455,8,5,27,0.6667,27.704,48.0,233.112,54.672,6.66,45.139,0.2345,35
125,4.1667,138,32,1,1,750.581,579.446,746,575,11,9,74,1.0,67.054,149.0,248.972,217.939,7.113,32.6,0.8754,35
125,4.1667,139,11,1,1,665.564,484.574,659,474,17,19,101,1.0,37.545,111.0,79.885,27.232,7.989,37.045,0.3409,10
125,4.1667,140,11,1,0,560.0,585.5,560,585,1,2,2,0.25,18.0,18.0,0.5,0.5,0.045,0.25,1.0,11
126,4.2,1,153,1,0,946.124,318.321,937,312,22,16,218,1.0,64.041,162.0,28.982,7.891,0.186,2.386,0.2723,156
126,4.2,2,153,1,0,998.336,320.16,991,315,17,11,131,1.0,95.244,223.0,26.616,5.853,0.171,1.583,0.2199,156
126,4.2,16,153,1,0,1009.041,519.503,1002,514,15,13,145,1.0,51.352,113.0,69.075,5.386,0.443,3.852,0.078,156
126,4.2,36,142,1,0,669.812,458.681,661,451,20,15,144,1.0,44.389,173.0,43.478,3.669,0.3,5.017,0.0844,145
126,4.2,45,133,1,1,956.599,522.08,950,517,16,13,137,1.0,61.993,156.0,111.506,53.811,0.814,16.306,0.4826,137
126,4.2,52,99,1,0,25.375,624.5,13,624,27,3,48,0.2917,19.354,21.0,197.769,4.459,1.902,45.218,0.0225,104
126,4.2,58,117,1,1,1108.562,465.411,1104,461,10,9,73,1.0,67.644,155.0,991.927,161.096,7.935,53.197,0.1624,125
126,4.2,72,98,1,1,839.772,563.674,834,559,12,11,92,1.0,52.848,116.0,802.483,251.458,7.43,52.343,0.3133,108
126,4.2,107,60,1,1,835.978,505.078,830,501,13,9,90,1.0,75.889,191.0,299.327,221.591,4.605,26.79,0.7403,65
126,4.2,109,33,1,1,1112.375,530.768,1109,527,8,8,56,1.0,41.768,97.0,195.134,95.516,5.42,19.482,0.4895,36
126,4.2,114,53,1,1,810.931,475.276,808,473,7,6,29,1.0,44.034,80.0,290.959,91.4,4.849,41.961,0.3141,60
126,4.2,118,41,1,1,812.333,512.1,809,510,7,6,30,1.0,40.367,85.0,139.245,71.664,3.315,19.432,0.5147,42
126,4.2,124,43,1,1,757.116,705.379,753,700,10,12,95,0.9722,43.526,70.0,652.039,317.402,13.873,88.752,0.4868,47
126,4.2,126,40,1,1,11.0,624.5,11,624,1,2,2,0.2778,19.0,20.0,319.383,232.554,6.943,74.046,0.7281,46
126,4.2,127,34,1,1,884.125,430.089,879,427,13,8,56,1.0,40.661,93.0,161.373,157.416,4.89,38.013,0.9755,33
126,4.2,129,43,1,1,1006.377,458.019,1000,456,13,5,53,0.9028,37.566,65.0,400.203,139.938,8.515,39.729,0.3497,47
126,4.2,131,35,1,0,3.154,625.462,0,625,8,2,13,0.2917,19.154,21.0,2.694,2.694,0.079,2.694,1.0,34
126,4.2,132,22,1,1,792.267,443.367,782,442,20,3,30,0.2778,19.0,20.0,189.005,153.859,6.75,59.37,0.814,28
126,4.2,135,24,1,0,934.4,320.2,934,319,2,3,5,0.2917,19.4,21.0,2.049,0.707,0.089,0.707,0.3451,23
126,4.2,136,34,1,1,1079.949,379.576,1075,377,12,6,59,1.0,54.864,124.0,238.478,235.514,6.445,24.234,0.9876,37
126,4.2,137,32,1,1,885.37,456.926,882,455,8,5,27,0.6528,27.704,47.0,233.112,54.672,6.66,45.139,0.2345,35
126,4.2,138,32,1,1,750.581,579.446,746,575,11,9,74,1.0,67.027,149.0,248.972,217.939,7.113,32.6,0.8754,35
126,4.2,139,11,1,1,665.564,484.574,659,474,17,19,101,1.0,37.574,111.0,79.885,27.232,7.989,37.045,0.3409,10
126,4.2,140,11,1,0,560.0,585.5,560,585,1,2,2,0.25,18.0,18.0,0.5,0.5,0.045,0.25,1.0,11
127,4.2333,1,153,1,0,946.046,318.37,937,312,22,16,219,1.0,63.694,162.0,28.982,7.891,0.186,2.386,0.2723,156
127,4.2333,2,153,1,0,998.214,320.771,991,316,17,11,131,1.0,89.527,223.0,26.616,5.853,0.171,1.583,0.2199,156
127,4.2333,16,153,1,0,1008.083,520.288,1002,515,13,13,132,1.0,49.742,108.0,69.075,5.386,0.443,3.852,0.078,156
127,4.2333,36,142,1,0,674.818,458.34,664,451,21,14,159,1.0,39.642,150.0,43.478,3.669,0.3,5.017,0.0844,145
127,4.2333,45,133,1,1,956.014,522.214,950,517,15,14,140,1.0,66.95,159.0,111.506,53.811,0.814,16.306,0.4826,137
127,4.2333,52,99,1,0,35.5,625.0,34,625,4,1,4,0.25,18.0,18.0,197.769,4.459,1.902,45.218,0.0225,104
127,4.2333,58,117,1,1,1102.06,471.108,1096,467,12,9,83,1.0,72.807,176.0,991.927,161.096,7.935,53.197,0.1624,125
127,4.2333,72,98,1,1,845.411,565.095,840,560,12,11,95,1.0,54.137,117.0,802.483,251.458,7.43,52.343,0.3133,108
127,4.2333,107,60,1,1,842.58,507.693,836,504,13,9,88,1.0,75.727,191.0,299.327,221.591,4.605,26.79,0.7403,65
127,4.2333,109,33,1,1,1104.2,528.967,1100,526,9,7,60,1.0,47.367,93.0,195.134,95.516,5.42,19.482,0.4895,36
127,4.2333,114,53,1,1,811.621,474.172,809,472,7,5,29,1.0,49.517,88.0,290.959,91.4,4.849,41.961,0.3141,60
127,4.2333,116,44,1,1,660.375,475.625,660,473,2,6,8,0.2917,19.0,21.0,348.955,119.508,6.016,47.817,0.3425,58
127,4.2333,118,41,1,1,813.476,511.381,811,509,6,5,21,0.6389,29.714,46.0,139.245,71.664,3.315,19.432,0.5147,42
127,4.2333,122,46,1,1,1025.938,502.896,1021,501,11,5,48,0.875,35.688,63.0,459.912,252.721,8.844,38.777,0.5495,52
127,4.2333,126,40,1,1,14.5,625.0,14,625,2,1,2,0.2639,19.0,19.0,319.383,232.554,6.943,74.046,0.7281,46
127,4.2333,127,34,1,1,876.154,431.01,870,426,15,11,104,1.0,40.096,124.0,161.373,157.416,4.89,38.013,0.9755,33
127,4.2333,129,43,1,1,1024.198,458.267,1017,455,15,7,86,1.0,71.57,165.0,400.203,139.938,8.515,39.729,0.3497,47
127,4.2333,131,35,1,0,0.5,625.0,0,625,2,1,2,0.25,18.0,18.0,2.694,2.694,0.079,2.694,1.0,34
127,4.2333,132,22,1,1,792.267,443.367,782,442,20,3,30,0.2778,19.0,20.0,189.005,153.859,6.75,59.37,0.814,28
127,4.2333,134,29,1,1,1077.0,521.333,1075,520,5,4,18,0.5,25.889,36.0,281.358,173.759,7.404,60.286,0.6176,38
127,4.2333,135,24,1,0,934.4,320.2,934,319,2,3,5,0.2917,19.4,21.0,2.049,0.707,0.089,0.707,0.3451,23
127,4.2333,136,34,1,1,1070.814,382.07,1064,379,15,7,86,1.0,64.849,168.0,238.478,235.514,6.445,24.234,0.9876,37
127,4.2333,137,32,1,1,877.279,457.302,873,455,10,6,43,0.875,33.256,63.0,233.112,54.672,6.66,45.139,0.2345,35
127,4.2333,138,32,1,1,751.808,576.436,747,572,11,10,78,1.0,60.077,135.0,248.972,217.939,7.113,32.6,0.8754,35
127,4.2333,139,11,1,1,679.444,485.667,676,483,8,6,45,0.9444,40.311,68.0,79.885,27.232,7.989,37.045,0.3409,10
127,4.2333,141,9,1,0,662.045,502.091,661,493,3,18,44,0.3194,20.364,23.0,75.196,6.915,7.52,17.069,0.092,10
127,4.2333,142,16,1,0,44.647,624.706,39,624,12,2,17,0.2778,18.765,20.0,9.152,9.152,0.61,9.152,1.0,15
127,4.2333,143,21,1,0,53.8,624.6,53,624,3,2,5,0.2639,18.2,19.0,14.98,0.088,0.713,7.158,0.0059,21
128,4.2667,1,153,1,0,945.86,318.395,937,312,22,16,215,1.0,64.521,161.0,28.982,7.891,0.186,2.386,0.2723,156
128,4.2667,2,153,1,0,998.202,320.783,991,316,17,11,129,1.0,90.473,220.0,26.616,5.853,0.171,1.583,0.2199,156
128,4.2667,16,153,1,0,1008.114,520.341,1002,515,13,13,132,1.0,49.561,108.0,69.075,5.386,0.443,3.852,0.078,156
128,4.2667,36,142,1,0,674.908,458.454,665,451,20,14,152,1.0,40.546,150.0,43.478,3.669,0.3,5.017,0.0844,145
128,4.2667,45,133,1,1,956.007,522.217,950,517,15,14,138,1.0,67.667,159.0,111.506,53.811,0.814,16.306,0.4826,137
128,4.2667,52,99,1,0,46.783,624.783,39,624,18,2,23,0.2778,18.739,20.0,197.769,4.459,1.902,45.218,0.0225,104
128,4.2667,58,117,1,1,1102.049,471.061,1096,467,12,9,82,1.0,73.268,177.0,991.927,161.096,7.935,53.197,0.1624,125
128,4.2667,72,98,1,1,845.455,564.949,840,560,12,11,99,1.0,52.788,117.0,802.483,251.458,7.43,52.343,0.3133,108
128,4.2667,107,60,1,1,842.444,507.667,836,504,13,9,90,1.0,74.422,188.0,299.327,221.591,4.605,26.79,0.7403,65
128,4.2667,109,33,1,1,1104.2,528.967,1100,526,9,7,60,1.0,47.3,93.0,195.134,95.516,5.42,19.482,0.4895,36
128,4.2667,114,53,1,1,811.4,474.233,808,472,8,6,30,1.0,48.533,90.0,290.959,91.4,4.849,41.961,0.3141,60
128,4.2667,116,44,1,1,660.3,475.3,660,472,2,7,10,0.2917,19.2,21.0,348.955,119.508,6.016,47.817,0.3425,58
128,4.2667,118,41,1,1,813.5,511.5,811,510,6,4,20,0.6528,30.45,47.0,139.245,71.664,3.315,19.432,0.5147,42
128,4.2667,122,46,1,1,1025.938,502.896,1021,501,11,5,48,0.8611,35.625,62.0,459.912,252.721,8.844,38.777,0.5495,52
128,4.2667,126,40,1,1,14.5,625.0,14,625,2,1,2,0.2639,18.5,19.0,319.383,232.554,6.943,74.046,0.7281,46
128,4.2667,127,34,1,1,876.315,431.074,870,426,16,11,108,1.0,39.185,125.0,161.373,157.416,4.89,38.013,0.9755,33
128,4.2667,129,43,1,1,1024.138,458.241,1017,455,15,7,87,1.0,70.897,164.0,400.203,139.938,8.515,39.729,0.3497,47
128,4.2667,131,35,1,0,0.5,625.0,0,625,2,1,2,0.25,18.0,18.0,2.694,2.694,0.079,2.694,1.0,34
128,4.2667,132,22,1,1,792.235,443.324,782,442,20,3,34,0.2778,19.147,20.0,189.005,153.859,6.75,59.37,0.814,28
128,4.2667,134,29,1,1,1077.0,521.333,1075,520,5,4,18,0.5,25.889,36.0,281.358,173.759,7.404,60.286,0.6176,38
128,4.2667,135,24,1,0,934.4,320.2,934,319,2,3,5,0.2917,19.6,21.0,2.049,0.707,0.089,0.707,0.3451,23
128,4.2667,136,34,1,1,1070.814,382.07,1064,379,15,7,86,1.0,65.047,167.0,238.478,235.514,6.445,24.234,0.9876,37
128,4.2667,137,32,1,1,877.267,457.422,873,455,10,6,45,0.8611,32.489,62.0,233.112,54.672,6.66,45.139,0.2345,35
128,4.2667,138,32,1,1,751.779,576.429,748,572,10,10,77,1.0,60.39,135.0,248.972,217.939,7.113,32.6,0.8754,35
